transaction_id,date,description,amount,currency,country_code,expected_merchant,expected_category,expected_mcc,expected_city,expected_postcode_area,difficulty,pattern,channel
TX305365,2026-07-28T01:18:00Z,JOHN LEWIS TID51089 BIRMINGHAM GB,320.47,GBP,GB,John Lewis,Shopping > Department Stores,5311,BIRMINGHAM,B1,medium,terminal_id,contactless
TX305366,2026-07-06T19:01:00Z,MARKS&SPENCER PLC READING GB,125.52,GBP,GB,Marks & Spencer,Shopping > Department Stores,5311,READING,RG1,easy,clean,contactless
TX305367,2026-04-17T02:40:00Z,nATIONaL eXpREss STOCKPORT GB,93.36,GBP,GB,National Express,Transport > Coach & Bus,4131,STOCKPORT,SK1,medium,case_mixed,contactless
TX305368,2026-05-09T09:24:00Z,APPLEGREEN 1864 LONDON,17.13,GBP,GB,Applegreen,Transport > Fuel & Petrol,5541,LONDON,SW1A,hard,truncated,contactless
TX305369,2026-05-27T02:30:00Z,HOLIDAY INN 1903 OXFORD GB,1266.42,GBP,GB,Holiday Inn,Travel > Hotels,7011,OXFORD,OX1,easy,store_number,contactless
TX305370,2026-05-05T03:50:00Z,DOMINOS PIZZA*MH1VXB LONDON GB,15.03,GBP,GB,Domino's Pizza,Food & Drink > Fast Food,5814,LONDON,NW1,medium,ref_code,contactless
TX305371,2026-07-15T00:19:00Z,HMRC NEWCASTLE UPON TYNE GB,28.34,GBP,GB,HM Revenue & Customs,Government > Tax,9311,NEWCASTLE UPON TYNE,NE1,easy,clean,direct_debit
TX305372,2026-06-16T00:41:00Z,THE FOX & HOUNDS 7911 OXFORD GB,35.20,GBP,GB,The Fox & Hounds,Food & Drink > Pubs & Bars,5813,OXFORD,OX1,medium,store_number,contactless
TX305373,2026-04-11T00:00:00Z,DISNEY PLUS LONDON GB,100.63,GBP,GB,Disney+,Entertainment > Streaming,5815,LONDON,E15,easy,clean,ecommerce
TX305374,2026-04-16T15:03:00Z,PREMIER STORES 3455 LONDON GB,7.05,GBP,GB,Premier Stores,Groceries > Convenience Stores,5411,LONDON,NW1,easy,store_number,card_present
TX305375,2026-03-19T04:44:00Z,EDF ENERGY LONDON GB,115.41,GBP,GB,EDF Energy,Bills > Energy,4900,LONDON,E14,easy,clean,direct_debit
TX305376,2026-03-18T19:25:00Z,H&M UK LTD LONDON GB,149.70,GBP,GB,H&M,Shopping > Clothing,5651,LONDON,W2,medium,legal_entity,card_present
TX305377,2026-04-06T16:07:00Z,RICHER SOUNDS BELFAST BT2 GB,70.14,GBP,GB,Richer Sounds,Shopping > Electronics,5732,BELFAST,BT2,easy,postcode_tail,card_present
TX305378,2026-06-20T16:22:00Z,AVANTI WEST COAST 4209 NOTTINGHAM GB,104.85,GBP,GB,Avanti West Coast,Transport > Rail,4112,NOTTINGHAM,NG1,easy,store_number,contactless
TX305379,2026-05-04T01:26:00Z,MARKS&SPENCER PLC 4466 LEICESTER GB,5.06,GBP,GB,Marks & Spencer,Shopping > Department Stores,5311,LEICESTER,LE1,easy,store_number,card_present
TX305380,2026-04-22T20:09:00Z,EXPEDIA SLOUGH GB,822.24,GBP,GB,Expedia,Travel > Online Travel Agency,4722,SLOUGH,SL1,easy,clean,ecommerce
TX305381,2026-05-12T08:17:00Z,LEON RESTAURANTS TID66984 NORWICH GB,57.68,GBP,GB,Leon,Food & Drink > Fast Food,5814,NORWICH,NR1,medium,terminal_id,contactless
TX305382,2026-05-04T05:46:00Z,TRT*EVANS KEBAB HOUSE LONDON GB,20.58,GBP,GB,Evans Kebab House,Food & Drink > Takeaway,5814,LONDON,SE10,hard,psp_prefix,contactless
TX305383,2026-06-16T00:13:00Z,STRIPE*THE GEORGE & DRAGON EDINBURGH GB,2.43,GBP,GB,The George & Dragon,Food & Drink > Pubs & Bars,5813,EDINBURGH,EH2,hard,psp_prefix,card_present
TX305384,2026-07-10T06:48:00Z,PAPA JOHNS MILTON KEYNES MK9 GB,46.53,GBP,GB,Papa John's,Food & Drink > Fast Food,5814,MILTON KEYNES,MK9,easy,postcode_tail,card_present
TX305385,2026-08-21T00:17:00Z,BRITISH HEART FDN LONDON SE10 GB,5.87,GBP,GB,British Heart Foundation,Charity > Donations,8398,LONDON,SE10,easy,postcode_tail,contactless
TX305386,2026-03-30T02:22:00Z,ALDI 618 CHESTER GB,34.96,GBP,GB,Aldi,Groceries > Supermarkets,5411,CHESTER,CH1,easy,store_number,card_present
TX305387,2026-08-16T19:07:00Z,IVY LANE CAFE 1439 READING GB,14.21,GBP,GB,Ivy Lane Cafe,Food & Drink > Cafes & Coffee Shops,5814,READING,RG1,medium,store_number,card_present
TX305388,2026-05-06T08:48:00Z,NEW LOOK 7910 GUILDFOR,82.94,GBP,GB,New Look,Shopping > Clothing,5651,GUILDFORD,GU1,hard,truncated,card_present
TX305389,2026-06-23T08:34:00Z,TLSTTN LONDON GB,225.44,GBP,GB,Toolstation,Shopping > Home Improvement,5211,LONDON,SW6,hard,vowel_dropped,contactless
TX305390,2026-04-08T00:29:00Z,o2 Uk LONDON GB,9.51,GBP,GB,O2,Bills > Mobile,4814,LONDON,NW1,medium,case_mixed,direct_debit
TX305391,2026-07-02T05:41:00Z,THE FOX & HOUNDS UK LTD LONDON GB,18.89,GBP,GB,The Fox & Hounds,Food & Drink > Pubs & Bars,5813,LONDON,E15,medium,legal_entity,contactless
TX305392,2026-05-25T23:36:00Z,NUFFIELD HEALTH TID61008 LONDON GB,5.38,GBP,GB,Nuffield Health,Health > Gyms & Fitness,7997,LONDON,EC2M,medium,terminal_id,contactless
TX305393,2026-04-28T16:16:00Z,SEVERN TRENT*ZM5N4Z ABERDEEN GB,40.02,GBP,GB,Severn Trent,Bills > Water,4900,ABERDEEN,AB10,medium,ref_code,standing_order
TX305394,2026-03-15T23:27:00Z,DECATHLON 585 BATH GB,283.84,GBP,GB,Decathlon,Shopping > Sporting Goods,5941,BATH,BA1,easy,store_number,contactless
TX305395,2026-07-23T20:44:00Z,POST OFFICE LTD LONDON GB,127.54,GBP,GB,Post Office,Government > Postal Services,9402,LONDON,WC1B,easy,clean,direct_debit
TX305396,2026-03-24T18:52:00Z,ADMIRAL INSURANCE*XBVJ5S0 OXFORD GB,16.15,GBP,GB,Admiral,Financial > Insurance,6300,OXFORD,OX1,medium,ref_code,direct_debit
TX305397,2026-07-19T19:15:00Z,STRIPE*THE RED LION BIRMINGHAM GB,66.67,GBP,GB,The Red Lion,Food & Drink > Pubs & Bars,5813,BIRMINGHAM,B2,hard,psp_prefix,card_present
TX305398,2026-03-30T12:04:00Z,THAMES WATER CARDIFF GB,309.99,GBP,GB,Thames Water,Bills > Water,4900,CARDIFF,CF10,easy,clean,direct_debit
TX305399,2026-05-24T11:46:00Z,IZ *THE POTTING SHED CAFE LONDON GB,3.71,GBP,GB,The Potting Shed Cafe,Food & Drink > Cafes & Coffee Shops,5814,LONDON,SW1A,hard,psp_prefix,ecommerce
TX305400,2026-08-27T11:18:00Z,TOOLSTATION*TGJAVQ BIRMINGHAM GB,128.42,GBP,GB,Toolstation,Shopping > Home Improvement,5211,BIRMINGHAM,B1,medium,ref_code,ecommerce
TX305401,2026-07-28T05:51:00Z,O'BRIEN & SONS DENTAL,89.74,GBP,GB,O'Brien & Sons Dental Practice,Health > Dentists,8021,LONDON,EC2M,hard,truncated,card_present
TX305402,2026-07-26T21:10:00Z,PAPA JHNS HULL GB,39.70,GBP,GB,Papa John's,Food & Drink > Fast Food,5814,HULL,HU1,hard,vowel_dropped,contactless
TX305403,2026-04-20T04:12:00Z,EXPEDIA*45H4RH PRESTON GB,107.05,GBP,GB,Expedia,Travel > Online Travel Agency,4722,PRESTON,PR1,medium,ref_code,ecommerce
TX305404,2026-03-02T21:01:00Z,NATWEST ATM*G2EE7RP WOLVERHAMPTON GB,239.03,GBP,GB,NatWest ATM,Financial > Cash Withdrawal,6011,WOLVERHAMPTON,WV1,medium,ref_code,atm
TX305405,2026-05-26T14:34:00Z,zIZzi SLOUGH GB,3.01,GBP,GB,Zizzi,Food & Drink > Restaurants,5812,SLOUGH,SL1,medium,case_mixed,card_present
TX305406,2026-03-22T23:27:00Z,BREWDOG NEWPORT GB,25.91,GBP,GB,BrewDog,Food & Drink > Pubs & Bars,5813,NEWPORT,NP20,easy,clean,contactless
TX305407,2026-03-02T09:48:00Z,FARMFOODS 7568 EDI,3.26,GBP,GB,Farmfoods,Groceries > Frozen Food,5411,EDINBURGH,EH1,hard,truncated,card_present
TX305408,2026-06-17T04:11:00Z,EXPEDIA MANCHESTER GB,985.98,GBP,GB,Expedia,Travel > Online Travel Agency,4722,MANCHESTER,M3,easy,clean,ecommerce
TX305409,2026-07-25T15:56:00Z,SCOTTISHPOWER MANCHESTER GB,70.58,GBP,GB,ScottishPower,Bills > Energy,4900,MANCHESTER,M4,easy,clean,direct_debit
TX305410,2026-03-19T05:45:00Z,OVO ENERGY LIVERPOOL GB,100.31,GBP,GB,OVO Energy,Bills > Energy,4900,LIVERPOOL,L2,easy,clean,direct_debit
TX305411,2026-05-15T07:47:00Z,EVANS GREENGROCERS LONDON SE10 GB,4.24,GBP,GB,Evans Greengrocers,Groceries > Greengrocers,5411,LONDON,SE10,medium,postcode_tail,contactless
TX305412,2026-05-10T19:43:00Z,DIRECT LINE INS LIMITED LONDON GB,391.59,GBP,GB,Direct Line,Financial > Insurance,6300,LONDON,EC1A,medium,legal_entity,direct_debit
TX305413,2026-06-21T22:27:00Z,JONESS GARAGE 4064 READING GB,1.67,GBP,GB,Jones's Garage,Transport > Vehicle Servicing,7538,READING,RG1,medium,store_number,card_present
TX305414,2026-08-12T20:28:00Z,NOW TV LONDON,163.14,GBP,GB,NOW,Entertainment > Streaming,5815,LONDON,NW1,hard,truncated,ecommerce
TX305415,2026-07-13T21:05:00Z,JET2.COM 8807 GLASGOW,1046.77,GBP,GB,Jet2,Travel > Airlines,3000,GLASGOW,G2,hard,truncated,card_present
TX305416,2026-04-15T08:49:00Z,ZETTLE_*MURPHYS BALTI HOUSE STOCKPORT GB,2.43,GBP,GB,Murphy's Balti House,Food & Drink > Restaurants,5812,STOCKPORT,SK1,hard,psp_prefix,contactless
TX305417,2026-05-12T21:39:00Z,PATISSERIE VALERIE LONDON GB,16.52,GBP,GB,Patisserie Valerie,Food & Drink > Cafes & Coffee Shops,5814,LONDON,EC2M,easy,clean,card_present
TX305418,2026-04-15T01:00:00Z,WP*OSEIS NAIL BAR LONDON GB,68.21,GBP,GB,Osei's Nail Bar,Personal Care > Beauty,7230,LONDON,SW6,hard,psp_prefix,contactless
TX305419,2026-08-27T21:32:00Z,THE SHIP INN 3121 EDINBURGH GB,14.60,GBP,GB,The Ship Inn,Food & Drink > Pubs & Bars,5813,EDINBURGH,EH2,medium,store_number,contactless
TX305420,2026-08-14T02:51:00Z,DOMINOS PIZZA 2262 DURHAM GB,37.91,GBP,GB,Domino's Pizza,Food & Drink > Fast Food,5814,DURHAM,DH1,easy,store_number,contactless
TX305421,2026-05-05T20:13:00Z,HILTON HOTELS HULL GB,618.84,GBP,GB,Hilton,Travel > Hotels,7011,HULL,HU1,easy,clean,contactless
TX305422,2026-05-01T19:09:00Z,CNCR RSRCH UK LONDON GB,65.23,GBP,GB,Cancer Research UK,Charity > Donations,8398,LONDON,EC1A,hard,vowel_dropped,contactless
TX305423,2026-08-02T06:44:00Z,PUREGYM*SQ3XYNZ CARDIFF GB,7.25,GBP,GB,PureGym,Health > Gyms & Fitness,7997,CARDIFF,CF10,medium,ref_code,contactless
TX305424,2026-05-15T15:20:00Z,kfC STOKE-ON-TRENT GB,10.69,GBP,GB,KFC,Food & Drink > Fast Food,5814,STOKE-ON-TRENT,ST1,medium,case_mixed,contactless
TX305425,2026-03-23T15:57:00Z,DOMINOS PIZZA TID40286 LUTON GB,33.63,GBP,GB,Domino's Pizza,Food & Drink > Fast Food,5814,LUTON,LU1,medium,terminal_id,contactless
TX305426,2026-04-08T09:13:00Z,NINTENDO PRESTON GB,42.01,GBP,GB,Nintendo,Entertainment > Gaming,5816,PRESTON,PR1,easy,clean,ecommerce
TX305427,2026-05-16T02:55:00Z,DVLA*A59GSG BIRMINGHAM GB,20.05,GBP,GB,DVLA,Government > Vehicle & Licensing,9399,BIRMINGHAM,B1,medium,ref_code,direct_debit
TX305428,2026-07-14T16:50:00Z,CASH WITHDRAWAL LINK*700TZ5 BIRMINGHAM GB,128.79,GBP,GB,LINK ATM,Financial > Cash Withdrawal,6011,BIRMINGHAM,B2,medium,ref_code,atm
TX305429,2026-06-30T18:37:00Z,STONEGATE PUB CO 2937 WATFORD GB,25.37,GBP,GB,Stonegate Pub Company,Food & Drink > Pubs & Bars,5813,WATFORD,WD17,easy,store_number,contactless
TX305430,2026-03-25T18:41:00Z,WAYFAIR 8040 SLOUGH GB,18.55,GBP,GB,Wayfair,Shopping > Furniture,5712,SLOUGH,SL1,easy,store_number,contactless
TX305431,2026-06-10T23:58:00Z,HELLOFRESH SALFORD GB,10.84,GBP,GB,HelloFresh,Food & Drink > Meal Kits,5812,SALFORD,M50,easy,clean,ecommerce
TX305432,2026-05-26T10:15:00Z,SPORTSDIRECT YORK GB,52.71,GBP,GB,Sports Direct,Shopping > Sporting Goods,5941,YORK,YO1,hard,no_space,contactless
TX305433,2026-08-28T05:45:00Z,SPAR GUILDFORD GB,9.33,GBP,GB,Spar,Groceries > Convenience Stores,5411,GUILDFORD,GU1,easy,clean,card_present
TX305434,2026-08-24T04:37:00Z,ODEON CINEMAS COVENTRY GB,33.24,GBP,GB,Odeon,Entertainment > Cinema,7832,COVENTRY,CV1,easy,clean,card_present
TX305435,2026-05-28T02:18:00Z,COSTA COFFEE READING GB,6.31,GBP,GB,Costa Coffee,Food & Drink > Cafes & Coffee Shops,5814,READING,RG1,easy,clean,card_present
TX305436,2026-08-21T02:33:00Z,SPCSVRS BRIGHTON GB,192.59,GBP,GB,Specsavers,Health > Opticians,8043,BRIGHTON,BN1,hard,vowel_dropped,contactless
TX305437,2026-07-25T07:02:00Z,OCADo REtaiL PLYMOUTH GB,7.41,GBP,GB,Ocado,Groceries > Online Grocery,5411,PLYMOUTH,PL1,medium,case_mixed,ecommerce
TX305438,2026-03-07T18:00:00Z,GOOGLE *YOUTUBEPREM*8FX3WH7V READING GB,34.25,GBP,GB,YouTube Premium,Entertainment > Streaming,5815,READING,RG1,medium,ref_code,ecommerce
TX305439,2026-05-24T13:20:00Z,PRET A MANGER NEWCASTLE UPON TYNE GB,7.45,GBP,GB,Pret A Manger,Food & Drink > Cafes & Coffee Shops,5814,NEWCASTLE UPON TYNE,NE1,easy,clean,card_present
TX305440,2026-04-06T13:09:00Z,SHARMAS BALTI HOUSE CARDIFF GB,45.50,GBP,GB,Sharma's Balti House,Food & Drink > Restaurants,5812,CARDIFF,CF10,medium,clean,contactless
TX305441,2026-04-24T22:24:00Z,TOBYCARVERY WOLVERHAMPTON GB,13.10,GBP,GB,Toby Carvery,Food & Drink > Restaurants,5812,WOLVERHAMPTON,WV1,hard,no_space,card_present
TX305442,2026-05-06T10:19:00Z,SEVERN TRENT LONDON,141.22,GBP,GB,Severn Trent,Bills > Water,4900,LONDON,SW6,hard,truncated,direct_debit
TX305443,2026-07-14T09:09:00Z,VIRGIN MEDIA YORK GB,12.37,GBP,GB,Virgin Media,Bills > TV & Broadband,4899,YORK,YO1,easy,clean,direct_debit
TX305444,2026-03-01T03:49:00Z,HOLIDAY INN 8183 BELFAST GB,1247.36,GBP,GB,Holiday Inn,Travel > Hotels,7011,BELFAST,BT2,easy,store_number,contactless
TX305445,2026-07-11T02:35:00Z,THE SWAN HOTEL 0348 LONDON GB,27.22,GBP,GB,The Swan Hotel,Food & Drink > Pubs & Bars,5813,LONDON,W1D,medium,store_number,contactless
TX305446,2026-08-17T16:26:00Z,SCOTRaiL LONDON GB,39.49,GBP,GB,ScotRail,Transport > Rail,4112,LONDON,SE1,medium,case_mixed,contactless
TX305447,2026-06-18T04:14:00Z,PAPA JOHNS BIRMINGHAM B1 GB,22.86,GBP,GB,Papa John's,Food & Drink > Fast Food,5814,BIRMINGHAM,B1,easy,postcode_tail,card_present
TX305448,2026-06-04T07:47:00Z,DIrECT liNE INs LONDON GB,163.89,GBP,GB,Direct Line,Financial > Insurance,6300,LONDON,W2,medium,case_mixed,standing_order
TX305449,2026-08-17T13:10:00Z,APPLEGREEN TID30138 LIVERPOOL GB,34.35,GBP,GB,Applegreen,Transport > Fuel & Petrol,5541,LIVERPOOL,L1,medium,terminal_id,card_present
TX305450,2026-07-31T00:03:00Z,GAILS BAKERY LIVERPOOL GB,30.14,GBP,GB,Gail's Bakery,Food & Drink > Bakeries,5814,LIVERPOOL,L2,easy,clean,contactless
TX305451,2026-03-08T15:51:00Z,AmaZoN.CO.UK STOCKPORT GB,390.70,GBP,GB,Amazon,Shopping > Online Marketplace,5942,STOCKPORT,SK1,medium,case_mixed,ecommerce
TX305452,2026-08-11T08:53:00Z,APPLE.COM/BILL SUNDERLAND GB,163.85,GBP,GB,Apple,Entertainment > App Stores,5817,SUNDERLAND,SR1,easy,clean,ecommerce
TX305453,2026-08-20T02:28:00Z,THE CROWN INN 1959 SOLIHULL GB,16.49,GBP,GB,The Crown Inn,Food & Drink > Pubs & Bars,5813,SOLIHULL,B91,medium,store_number,contactless
TX305454,2026-03-11T23:22:00Z,WAYFAIR LEICESTER LE1 GB,440.31,GBP,GB,Wayfair,Shopping > Furniture,5712,LEICESTER,LE1,easy,postcode_tail,card_present
TX305455,2026-03-16T15:42:00Z,SQ *THE POTTING SHED CAFE BIRMINGHAM GB,87.81,GBP,GB,The Potting Shed Cafe,Food & Drink > Cafes & Coffee Shops,5814,BIRMINGHAM,B2,hard,psp_prefix,card_present
TX305456,2026-06-03T18:37:00Z,TESCOSTORES READING GB,121.43,GBP,GB,Tesco,Groceries > Supermarkets,5411,READING,RG1,hard,no_space,card_present
TX305457,2026-08-12T22:29:00Z,FREE NOW 6697 LONDON GB,2.33,GBP,GB,FREE NOW,Transport > Ride Hailing,4121,LONDON,SW1A,easy,store_number,contactless
TX305458,2026-07-21T14:45:00Z,GWR 9689 LONDON,29.84,GBP,GB,Great Western Railway,Transport > Rail,4112,LONDON,E14,hard,truncated,contactless
TX305459,2026-04-12T02:16:00Z,WP*EVANS & SONS GARAGE LONDON GB,4.83,GBP,GB,Evans & Sons Garage,Transport > Vehicle Servicing,7538,LONDON,EC1A,hard,psp_prefix,contactless
TX305460,2026-04-19T02:40:00Z,SAINSBURYS SMKT SOLIHULL GB,7.62,GBP,GB,Sainsbury's,Groceries > Supermarkets,5411,SOLIHULL,B91,easy,clean,contactless
TX305461,2026-05-22T05:22:00Z,NATWEST ATM 5310 ABERDEEN GB,314.86,GBP,GB,NatWest ATM,Financial > Cash Withdrawal,6011,ABERDEEN,AB10,easy,store_number,atm
TX305462,2026-05-21T04:22:00Z,PIZZAEXPRESS GUILDFORD GB,4.52,GBP,GB,PizzaExpress,Food & Drink > Restaurants,5812,GUILDFORD,GU1,easy,clean,card_present
TX305463,2026-06-18T06:40:00Z,SPOTIFY UK*J05DHE8 BRADFORD GB,65.36,GBP,GB,Spotify,Entertainment > Music Streaming,5815,BRADFORD,BD1,medium,ref_code,ecommerce
TX305464,2026-08-04T18:55:00Z,CURRYS PLC DUNDEE GB,4.79,GBP,GB,Currys,Shopping > Electronics,5732,DUNDEE,DD1,medium,legal_entity,contactless
TX305465,2026-05-24T03:49:00Z,NFFLD HLTH LONDON GB,124.61,GBP,GB,Nuffield Health,Health > Gyms & Fitness,7997,LONDON,W2,hard,vowel_dropped,contactless
TX305466,2026-03-01T03:31:00Z,SP *THE FOX & HOUNDS LONDON GB,2.72,GBP,GB,The Fox & Hounds,Food & Drink > Pubs & Bars,5813,LONDON,E1,hard,psp_prefix,card_present
TX305467,2026-06-02T13:22:00Z,AMZN PRIME UK PLC NORWICH GB,16.33,GBP,GB,Amazon Prime,Entertainment > Streaming,5815,NORWICH,NR1,medium,legal_entity,ecommerce
TX305468,2026-04-24T20:15:00Z,BrITiSH AIRways YORK GB,366.44,GBP,GB,British Airways,Travel > Airlines,3000,YORK,YO1,medium,case_mixed,contactless
TX305469,2026-06-16T15:16:00Z,LEON RESTAURANTS 6286 MANCHESTER GB,4.12,GBP,GB,Leon,Food & Drink > Fast Food,5814,MANCHESTER,M4,easy,store_number,card_present
TX305470,2026-04-16T22:09:00Z,THE KINGS ARMS 789,33.35,GBP,GB,The Kings Arms,Food & Drink > Pubs & Bars,5813,MILTON KEYNES,MK9,hard,truncated,card_present
TX305471,2026-08-01T13:05:00Z,TOBY CARVERY*E066CD LONDON GB,69.39,GBP,GB,Toby Carvery,Food & Drink > Restaurants,5812,LONDON,E1,medium,ref_code,card_present
TX305472,2026-06-16T06:51:00Z,ASDA SPRSTR LIVERPOOL GB,10.34,GBP,GB,Asda,Groceries > Supermarkets,5411,LIVERPOOL,L2,hard,vowel_dropped,contactless
TX305473,2026-07-25T13:54:00Z,ANGLIAN WATER BRADFORD GB,143.73,GBP,GB,Anglian Water,Bills > Water,4900,BRADFORD,BD1,easy,clean,direct_debit
TX305474,2026-06-04T02:24:00Z,PIZZA HUT TID29165 LONDON GB,40.94,GBP,GB,Pizza Hut,Food & Drink > Restaurants,5812,LONDON,EC2M,medium,terminal_id,ecommerce
TX305475,2026-05-03T20:55:00Z,SQ *THE SHIP INN CHESTER GB,81.82,GBP,GB,The Ship Inn,Food & Drink > Pubs & Bars,5813,CHESTER,CH1,hard,psp_prefix,card_present
TX305476,2026-06-14T16:17:00Z,farMFoODS LONDON GB,3.97,GBP,GB,Farmfoods,Groceries > Frozen Food,5411,LONDON,E14,medium,case_mixed,contactless
TX305477,2026-03-01T13:26:00Z,CKO*O'BRIEN NEWSAGENTS SLOUGH GB,109.63,GBP,GB,O'Brien Newsagents,Shopping > Newsagents,5994,SLOUGH,SL1,hard,psp_prefix,contactless
TX305478,2026-07-20T22:45:00Z,JET2.COM 7597 BATH GB,491.27,GBP,GB,Jet2,Travel > Airlines,3000,BATH,BA1,easy,store_number,contactless
TX305479,2026-08-11T11:20:00Z,VINTED CAMBRIDGE GB,13.91,GBP,GB,Vinted,Shopping > Online Marketplace,5942,CAMBRIDGE,CB1,easy,clean,ecommerce
TX305480,2026-07-31T12:47:00Z,BEGUM & SONS KEBAB HOUSE,52.85,GBP,GB,Begum & Sons Kebab House,Food & Drink > Takeaway,5814,BELFAST,BT1,hard,truncated,contactless
TX305481,2026-05-12T12:06:00Z,VIRGIN ACTIVE*18M8MF LONDON GB,96.44,GBP,GB,Virgin Active,Health > Gyms & Fitness,7997,LONDON,N1,medium,ref_code,contactless
TX305482,2026-05-23T23:33:00Z,RIVER ISLAND 1184 MILT,105.88,GBP,GB,River Island,Shopping > Clothing,5651,MILTON KEYNES,MK9,hard,truncated,contactless
TX305483,2026-07-19T21:59:00Z,OVO ENERGY COVENTRY GB,148.18,GBP,GB,OVO Energy,Bills > Energy,4900,COVENTRY,CV1,easy,clean,direct_debit
TX305484,2026-06-26T10:12:00Z,DAVID LLOYD CLUBS LTD CHESTER GB,59.72,GBP,GB,David Lloyd,Health > Gyms & Fitness,7997,CHESTER,CH1,medium,legal_entity,card_present
TX305485,2026-07-29T12:12:00Z,DIRECT LINE INS HULL GB,220.28,GBP,GB,Direct Line,Financial > Insurance,6300,HULL,HU1,easy,clean,direct_debit
TX305486,2026-08-14T04:46:00Z,VINTED MILTON KEYNES GB,363.38,GBP,GB,Vinted,Shopping > Online Marketplace,5942,MILTON KEYNES,MK9,easy,clean,ecommerce
TX305487,2026-08-20T05:50:00Z,SQ *THE SHIP INN COVENTRY GB,76.08,GBP,GB,The Ship Inn,Food & Drink > Pubs & Bars,5813,COVENTRY,CV1,hard,psp_prefix,contactless
TX305488,2026-03-27T10:39:00Z,JOHN LEWIS WATFORD WD17 GB,44.69,GBP,GB,John Lewis,Shopping > Department Stores,5311,WATFORD,WD17,easy,postcode_tail,ecommerce
TX305489,2026-05-11T06:43:00Z,CINEWORLD*ETD5AVZ3 COVENTRY GB,113.50,GBP,GB,Cineworld,Entertainment > Cinema,7832,COVENTRY,CV1,medium,ref_code,contactless
TX305490,2026-03-14T01:21:00Z,WAGAMAMA PLC HULL GB,18.31,GBP,GB,Wagamama,Food & Drink > Restaurants,5812,HULL,HU1,medium,legal_entity,card_present
TX305491,2026-06-26T14:20:00Z,ICELAND FOODS LONDON GB,73.99,GBP,GB,Iceland,Groceries > Frozen Food,5411,LONDON,SW1A,easy,clean,card_present
TX305492,2026-05-29T19:56:00Z,SUPERDRUG 8285 LONDON GB,5.69,GBP,GB,Superdrug,Health > Pharmacy,5912,LONDON,E15,easy,store_number,ecommerce
TX305493,2026-05-02T17:51:00Z,EVANSS BOOKSHOP GROUP LTD LONDON GB,356.40,GBP,GB,Evans's Bookshop,Shopping > Books,5942,LONDON,NW1,medium,legal_entity,contactless
TX305494,2026-07-01T00:45:00Z,CAFFE NERO*ZG2W9X MANCHESTER GB,5.32,GBP,GB,Caffè Nero,Food & Drink > Cafes & Coffee Shops,5814,MANCHESTER,M1,medium,ref_code,contactless
TX305495,2026-07-23T21:02:00Z,TUI UK TID12241 LONDON GB,469.01,GBP,GB,TUI,Travel > Tour Operators,4722,LONDON,E14,medium,terminal_id,contactless
TX305496,2026-08-21T19:37:00Z,TOBY CARVERY GUILDFORD GB,30.24,GBP,GB,Toby Carvery,Food & Drink > Restaurants,5812,GUILDFORD,GU1,easy,clean,contactless
TX305497,2026-07-12T23:04:00Z,FIVE GUYS*U22AN SOUTHAMPTON GB,2.52,GBP,GB,Five Guys,Food & Drink > Fast Food,5814,SOUTHAMPTON,SO14,medium,ref_code,contactless
TX305498,2026-03-29T01:30:00Z,AMZN Mktp UK*43YUY LONDON GB,187.35,GBP,GB,Amazon,Shopping > Online Marketplace,5942,LONDON,SW6,medium,ref_code,ecommerce
TX305499,2026-07-20T16:39:00Z,NORTHERN RAILWAY SALFORD GB,35.51,GBP,GB,Northern Rail,Transport > Rail,4112,SALFORD,M50,easy,clean,contactless
TX305500,2026-05-06T02:58:00Z,VINTED*2UESRVS5 LONDON GB,455.96,GBP,GB,Vinted,Shopping > Online Marketplace,5942,LONDON,W1D,medium,ref_code,ecommerce
TX305501,2026-07-20T00:43:00Z,M&S SIMPLY FOOD NORWICH GB,22.01,GBP,GB,Marks & Spencer Food,Groceries > Supermarkets,5411,NORWICH,NR1,easy,clean,contactless
TX305502,2026-06-04T08:59:00Z,UBER *EATS PLC GLASGOW GB,17.13,GBP,GB,Uber Eats,Food & Drink > Food Delivery,5812,GLASGOW,G2,medium,legal_entity,card_present
TX305503,2026-06-08T13:41:00Z,DECATHLON 8372 LEEDS GB,5.66,GBP,GB,Decathlon,Shopping > Sporting Goods,5941,LEEDS,LS2,easy,store_number,contactless
TX305504,2026-03-01T23:53:00Z,DISNEY PLUS CARDIFF,5.36,GBP,GB,Disney+,Entertainment > Streaming,5815,CARDIFF,CF10,hard,truncated,ecommerce
TX305505,2026-04-21T18:01:00Z,ZIZZI LONDON GB,2.94,GBP,GB,Zizzi,Food & Drink > Restaurants,5812,LONDON,E14,easy,clean,contactless
TX305506,2026-06-23T21:37:00Z,FENWICK LTD 4368 LONDON GB,272.83,GBP,GB,Fenwick,Shopping > Department Stores,5311,LONDON,WC1B,easy,store_number,card_present
TX305507,2026-08-19T07:30:00Z,O2 UK GROUP LTD LONDON GB,10.22,GBP,GB,O2,Bills > Mobile,4814,LONDON,E15,medium,legal_entity,direct_debit
TX305508,2026-08-20T10:34:00Z,BARCLAYS ATM 4396 LONDON GB,15.04,GBP,GB,Barclays ATM,Financial > Cash Withdrawal,6011,LONDON,N1,easy,store_number,atm
